AverageMetaDiffPercentEventsCorrect,AverageMetaDiffMeanTimeWithLabel,AverageMetaDiffMeanLabelCounts,MetaPercentEventsCorrect,BasePercentEventsCorrect,RatioPercentEventsCorrect,IncreasePercentEventsCorrect,MetaMeanTimeWithLabel,BaseMeanTimeWithLabel,RatioMeanTimeWithLabel,IncreaseMeanTimeWithLabel,MetaMaxTimeWithLabel,BaseMaxTimeWithLabel,RatioMaxTimeWithLabel,IncreaseMaxTimeWithLabel,MetaMinTimeWithLabel,BaseMinTimeWithLabel,RatioMinTimeWithLabel,IncreaseMinTimeWithLabel,MetaMeanLabelCounts,BaseMeanLabelCounts,RatioMeanLabelCounts,IncreaseMeanLabelCounts,MetaDistinctLabels,BaseDistinctLabels,RatioDistinctLabels,IncreaseDistinctLabels,MetaPlausibilityAccuracy,BasePlausibilityAccuracy,RatioPlausibilityAccuracy,IncreasePlausibilityAccuracy,MetaPlausibilityWorkspaceAccuracy,BasePlausibilityWorkspaceAccuracy,RatioPlausibilityWorkspaceAccuracy,IncreasePlausibilityWorkspaceAccuracy,NumberEntities,MaxWalk,ProbNewEntities,SensorSeesColor,GridWidth,GridHeight,MetaAbductions,MetaAcceptedBad,MetaAcceptedImpossible,MetaAcceptedImpossibleLconf,MetaAcceptedBatch,MetaAcceptedNone,MetaMilliseconds,BaseMilliseconds,RatioMilliseconds,IncreaseMilliseconds,MetaBadCount,BaseBadCount,RatioBadCount,IncreaseBadCount,MetaSharedExplainsCount,BaseSharedExplainsCount,RatioSharedExplainsCount,IncreaseSharedExplainsCount,MetaUnexplained,BaseUnexplained,RatioUnexplained,IncreaseUnexplained,MetaExplainCycles,BaseExplainCycles,RatioExplainCycles,IncreaseExplainCycles,Steps,StepsBetween,SensorNoise,BeliefNoise,Seed
0.0,0.0,0.0,83.33333333333333,83.33333333333333,1.0,0.0,6.75,6.75,1.0,0.0,8.2,8.2,1.0,0.0,5.9,5.9,1.0,0.0,2.0,2.0,1.0,0.0,10,10,1.0,0.0,2.140163198678491,2.140163198678491,1.0,0.0,2.0285714285714285,2.0285714285714285,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,173.008,171.644,1.0079466803383748,0.79466803383748,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4648197
0.0,0.0,0.0,88.8888888888889,88.8888888888889,1.0,0.0,6.0,6.0,1.0,0.0,8.8,8.8,1.0,0.0,3.2,3.2,1.0,0.0,1.8,1.8,1.0,0.0,10,10,1.0,0.0,2.28577414774973,2.28577414774973,1.0,0.0,1.75,1.75,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,225.571,198.78,1.1347771405574,13.477714055740012,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9766631
0.0,0.0,0.0,68.88888888888889,68.88888888888889,1.0,0.0,3.8928571428571432,3.8928571428571432,1.0,0.0,5.3,5.3,1.0,0.0,2.7,2.7,1.0,0.0,3.4,3.4,1.0,0.0,13,13,1.0,0.0,1.8059454490366473,1.8059454490366473,1.0,0.0,1.6666666666666667,1.6666666666666667,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,303.095,193.944,1.5627964773336636,56.27964773336635,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,91,91,1.0,0.0,10,1,0,0,3959493
0.0,0.0,0.0,85.55555555555556,85.55555555555556,1.0,0.0,7.083333333333334,7.083333333333334,1.0,0.0,8.5,8.5,1.0,0.0,5.9,5.9,1.0,0.0,1.8,1.8,1.0,0.0,10,10,1.0,0.0,2.1050037941330446,2.1050037941330446,1.0,0.0,1.8228571428571432,1.8228571428571432,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,141.299,171.198,0.8253542681573383,-17.464573184266172,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3761884
0.0,0.0,0.0,88.8888888888889,88.8888888888889,1.0,0.0,5.833333333333334,5.833333333333334,1.0,0.0,8.4,8.4,1.0,0.0,3.4,3.4,1.0,0.0,1.9,1.9,1.0,0.0,13,13,1.0,0.0,2.2058542188137,2.2058542188137,1.0,0.0,1.36,1.36,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,163.553,197.898,0.8264510000101062,-17.354899998989378,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9558482
0.0,0.0,0.0,91.11111111111111,91.11111111111111,1.0,0.0,7.0,7.0,1.0,0.0,8.4,8.4,1.0,0.0,5.6,5.6,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.2408109774899785,2.2408109774899785,1.0,0.0,1.75,1.75,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,255.047,201.634,1.2649007607843916,26.490076078439163,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,6658788
0.0,0.0,0.0,85.55555555555556,85.55555555555556,1.0,0.0,7.583333333333333,7.583333333333333,1.0,0.0,8.5,8.5,1.0,0.0,6.9,6.9,1.0,0.0,1.7,1.7,1.0,0.0,10,10,1.0,0.0,2.2188603521139796,2.2188603521139796,1.0,0.0,3.1875,3.1875,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,203.264,150.322,1.3521906307792606,35.21906307792605,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2109655
0.0,0.0,0.0,91.11111111111111,91.11111111111111,1.0,0.0,6.583333333333334,6.583333333333334,1.0,0.0,8.5,8.5,1.0,0.0,5.0,5.0,1.0,0.0,1.9,1.9,1.0,0.0,13,13,1.0,0.0,2.1090619774169332,2.1090619774169332,1.0,0.0,1.4200000000000002,1.4200000000000002,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,155.043,154.445,1.003871928518243,0.38719285182428254,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,6176882
0.0,0.0,0.0,88.8888888888889,88.8888888888889,1.0,0.0,8.333333333333332,8.333333333333332,1.0,0.0,9.2,9.2,1.0,0.0,7.5,7.5,1.0,0.0,1.4,1.4,1.0,0.0,10,10,1.0,0.0,2.0963506624694466,2.0963506624694466,1.0,0.0,2.6,2.6,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,168.384,167.35,1.0061786674634,0.617866746340001,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3772073
0.0,0.0,0.0,76.66666666666667,76.66666666666667,1.0,0.0,4.45,4.45,1.0,0.0,6.9,6.9,1.0,0.0,2.6,2.6,1.0,0.0,2.7,2.7,1.0,0.0,10,10,1.0,0.0,2.1644367031196703,2.1644367031196703,1.0,0.0,2.5749999999999997,2.5749999999999997,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,359.577,359.347,1.0006400498682333,0.06400498682332625,0,0,0.0,0.0,6,6,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3286652
0.0,0.0,0.0,85.55555555555556,85.55555555555556,1.0,0.0,5.333333333333334,5.333333333333334,1.0,0.0,8.3,8.3,1.0,0.0,2.6,2.6,1.0,0.0,2.0,2.0,1.0,0.0,13,13,1.0,0.0,2.0355965173038344,2.0355965173038344,1.0,0.0,1.6,1.6,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,180.832,192.831,0.9377745279545302,-6.222547204546984,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4360697
0.0,0.0,0.0,73.33333333333333,73.33333333333333,1.0,0.0,5.666666666666667,5.666666666666667,1.0,0.0,7.4,7.4,1.0,0.0,4.0,4.0,1.0,0.0,2.2,2.2,1.0,0.0,10,10,1.0,0.0,1.9562148908495192,1.9562148908495192,1.0,0.0,1.54,1.54,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,186.717,220.581,0.8464781644837952,-15.352183551620483,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,6466509
0.0,0.0,0.0,91.11111111111111,91.11111111111111,1.0,0.0,6.333333333333333,6.333333333333333,1.0,0.0,7.2,7.2,1.0,0.0,5.5,5.5,1.0,0.0,1.8,1.8,1.0,0.0,10,10,1.0,0.0,2.286141531601482,2.286141531601482,1.0,0.0,1.6,1.6,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,172.3,183.005,0.9415043304827738,-5.849566951722622,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9835355
0.0,0.0,0.0,77.77777777777779,77.77777777777779,1.0,0.0,6.166666666666667,6.166666666666667,1.0,0.0,7.7,7.7,1.0,0.0,5.1,5.1,1.0,0.0,2.1,2.1,1.0,0.0,10,10,1.0,0.0,2.1525261144550645,2.1525261144550645,1.0,0.0,1.5833333333333333,1.5833333333333333,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,217.611,217.626,0.9999310744120646,-0.0068925587935333,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8095657
0.0,0.0,0.0,81.11111111111111,81.11111111111111,1.0,0.0,5.666666666666666,5.666666666666666,1.0,0.0,7.5,7.5,1.0,0.0,4.2,4.2,1.0,0.0,2.3,2.3,1.0,0.0,13,13,1.0,0.0,2.151428440839104,2.151428440839104,1.0,0.0,2.125,2.125,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,144.517,280.386,0.5154215973693408,-48.45784026306592,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8979800
0.0,0.0,0.0,88.8888888888889,88.8888888888889,1.0,0.0,6.95,6.95,1.0,0.0,8.1,8.1,1.0,0.0,6.0,6.0,1.0,0.0,2.0,2.0,1.0,0.0,13,13,1.0,0.0,1.9764896652795112,1.9764896652795112,1.0,0.0,1.5142857142857142,1.5142857142857142,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,233.832,162.629,1.43782474220465,43.78247422046499,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2773390
0.0,0.0,0.0,82.22222222222221,82.22222222222221,1.0,0.0,5.333333333333333,5.333333333333333,1.0,0.0,7.5,7.5,1.0,0.0,3.2,3.2,1.0,0.0,2.0,2.0,1.0,0.0,10,10,1.0,0.0,2.1183128858960005,2.1183128858960005,1.0,0.0,2.2698412698412698,2.2698412698412698,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,221.71,194.035,1.1426289071559255,14.262890715592555,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,5989630
0.0,0.0,0.0,75.55555555555557,75.55555555555557,1.0,0.0,5.283333333333333,5.283333333333333,1.0,0.0,6.8,6.8,1.0,0.0,4.3,4.3,1.0,0.0,2.7,2.7,1.0,0.0,10,10,1.0,0.0,2.058141830317032,2.058141830317032,1.0,0.0,1.56,1.56,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,246.356,196.08,1.2564055487556098,25.640554875560984,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4704896
0.0,0.0,0.0,91.11111111111111,91.11111111111111,1.0,0.0,7.333333333333333,7.333333333333333,1.0,0.0,8.4,8.4,1.0,0.0,6.3,6.3,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.1920426890182982,2.1920426890182982,1.0,0.0,2.0799999999999996,2.0799999999999996,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,154.593,118.112,1.3088678542400434,30.88678542400433,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,5371777
0.0,0.0,0.0,93.33333333333333,93.33333333333333,1.0,0.0,8.0,8.0,1.0,0.0,9.0,9.0,1.0,0.0,7.0,7.0,1.0,0.0,1.4,1.4,1.0,0.0,10,10,1.0,0.0,1.968523290753766,1.968523290753766,1.0,0.0,1.8888888888888888,1.8888888888888888,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,98.346,119.799,0.8209250494578418,-17.907495054215815,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,7875639
0.0,0.0,0.0,82.22222222222221,82.22222222222221,1.0,0.0,7.166666666666666,7.166666666666666,1.0,0.0,8.2,8.2,1.0,0.0,6.3,6.3,1.0,0.0,1.7,1.7,1.0,0.0,10,10,1.0,0.0,2.0031812346672146,2.0031812346672146,1.0,0.0,1.9,1.9,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,160.851,184.506,0.8717927872264316,-12.820721277356833,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9660011
0.0,0.0,0.0,71.11111111111111,71.11111111111111,1.0,0.0,3.6666666666666665,3.6666666666666665,1.0,0.0,6.5,6.5,1.0,0.0,1.3,1.3,1.0,0.0,2.9,2.9,1.0,0.0,10,10,1.0,0.0,2.1680846360446657,2.1680846360446657,1.0,0.0,2.3333333333333335,2.3333333333333335,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,261.637,251.592,1.0399257528061305,3.992575280613051,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9233083
0.0,0.0,0.0,91.11111111111111,91.11111111111111,1.0,0.0,8.333333333333334,8.333333333333334,1.0,0.0,9.0,9.0,1.0,0.0,7.6,7.6,1.0,0.0,1.4,1.4,1.0,0.0,10,10,1.0,0.0,2.2775165656810827,2.2775165656810827,1.0,0.0,2.142857142857143,2.142857142857143,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,191.944,244.909,0.7837359999020044,-21.62640000979956,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,872279
0.0,0.0,0.0,77.77777777777779,77.77777777777779,1.0,0.0,5.116666666666666,5.116666666666666,1.0,0.0,6.7,6.7,1.0,0.0,4.2,4.2,1.0,0.0,2.9,2.9,1.0,0.0,14,14,1.0,0.0,2.0941082580736325,2.0941082580736325,1.0,0.0,1.5833333333333333,1.5833333333333333,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,285.588,389.448,0.7333148456276577,-26.66851543723423,0,0,0.0,0.0,6,6,1.0,0.0,0,0,0.0,0.0,89,89,1.0,0.0,10,1,0,0,5246640
0.0,0.0,0.0,90.0,90.0,1.0,0.0,7.666666666666666,7.666666666666666,1.0,0.0,8.9,8.9,1.0,0.0,6.6,6.6,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.3181332303028706,2.3181332303028706,1.0,0.0,3.25,3.25,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,237.107,237.273,0.9993003839459188,-0.06996160540811505,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2827762
0.0,0.0,0.0,85.55555555555556,85.55555555555556,1.0,0.0,6.5,6.5,1.0,0.0,8.2,8.2,1.0,0.0,5.0,5.0,1.0,0.0,1.9,1.9,1.0,0.0,10,10,1.0,0.0,2.090709027766179,2.090709027766179,1.0,0.0,1.5142857142857142,1.5142857142857142,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,203.857,178.708,1.1407267721646486,14.072677216464848,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9107907
0.0,0.0,0.0,84.44444444444444,84.44444444444444,1.0,0.0,6.416666666666666,6.416666666666666,1.0,0.0,7.9,7.9,1.0,0.0,5.3,5.3,1.0,0.0,2.0,2.0,1.0,0.0,10,10,1.0,0.0,1.899008891005795,1.899008891005795,1.0,0.0,3.625,3.625,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,168.895,136.213,1.2399330460381903,23.993304603819034,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9441106
-0.33333333333333287,0.004999999999999805,0.019999999999999997,86.66666666666667,90.0,0.962962962962963,-3.703703703703699,6.999999999999998,6.95,1.0071942446043163,0.7194244604316266,8.2,8.0,1.025,2.499999999999991,5.9,5.9,1.0,0.0,1.8,1.6,1.125,12.499999999999996,10,11,0.9090909090909091,-9.090909090909092,2.065572571403928,2.06873046614077,0.9984735107890914,-0.15264892109086,3.142857142857143,3.1285714285714286,1.004566210045662,0.45662100456620847,10,10,0,40,30,30,1,0,0,1,0,0,27960.899,120.258,232.50760032596585,23150.760032596587,0,0,0.0,0.0,0,2,0.0,-100.0,0,1,0.0,-100.0,631,90,7.011111111111111,601.1111111111111,10,1,0,0,9639510
0.0,0.0,0.0,77.77777777777779,77.77777777777779,1.0,0.0,5.833333333333334,5.833333333333334,1.0,0.0,7.4,7.4,1.0,0.0,4.7,4.7,1.0,0.0,2.4,2.4,1.0,0.0,13,13,1.0,0.0,1.9323137777731947,1.9323137777731947,1.0,0.0,3.0,3.0,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,196.829,253.597,0.7761487714760033,-22.38512285239967,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,360024
0.0,0.0,0.0,86.66666666666667,86.66666666666667,1.0,0.0,6.2,6.2,1.0,0.0,8.1,8.1,1.0,0.0,4.4,4.4,1.0,0.0,2.0,2.0,1.0,0.0,13,13,1.0,0.0,2.1655535825032883,2.1655535825032883,1.0,0.0,1.7200000000000002,1.7200000000000002,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,186.633,99.286,1.879751425175755,87.9751425175755,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,91,91,1.0,0.0,10,1,0,0,1863247
0.0,0.0,0.0,87.77777777777777,87.77777777777777,1.0,0.0,7.333333333333334,7.333333333333334,1.0,0.0,8.8,8.8,1.0,0.0,6.0,6.0,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.124374443255461,2.124374443255461,1.0,0.0,1.507936507936508,1.507936507936508,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,228.472,134.381,1.7001808291350713,70.01808291350713,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,7510078
0.0,0.0,0.0,77.77777777777779,77.77777777777779,1.0,0.0,4.9833333333333325,4.9833333333333325,1.0,0.0,6.5,6.5,1.0,0.0,4.0,4.0,1.0,0.0,3.1,3.1,1.0,0.0,13,13,1.0,0.0,2.154901688960698,2.154901688960698,1.0,0.0,2.5,2.5,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,208.062,288.371,0.7215080573289271,-27.84919426710729,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9359819
0.0,0.0,0.0,77.77777777777779,77.77777777777779,1.0,0.0,5.916666666666666,5.916666666666666,1.0,0.0,8.4,8.4,1.0,0.0,4.1,4.1,1.0,0.0,2.1,2.1,1.0,0.0,13,13,1.0,0.0,2.077863145174778,2.077863145174778,1.0,0.0,2.7777777777777777,2.7777777777777777,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,231.376,270.147,0.8564818413678479,-14.351815863215208,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,4599170
0.0,0.0,0.0,82.22222222222221,82.22222222222221,1.0,0.0,6.416666666666666,6.416666666666666,1.0,0.0,7.9,7.9,1.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,11,11,1.0,0.0,2.221504160171827,2.221504160171827,1.0,0.0,1.7875,1.7875,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,191.08,174.34,1.096019272685557,9.6019272685557,0,0,0.0,0.0,2,2,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,1700282
0.0,0.0,0.0,88.8888888888889,88.8888888888889,1.0,0.0,6.666666666666666,6.666666666666666,1.0,0.0,8.2,8.2,1.0,0.0,5.3,5.3,1.0,0.0,1.8,1.8,1.0,0.0,10,10,1.0,0.0,2.1926702913364617,2.1926702913364617,1.0,0.0,2.5999999999999996,2.5999999999999996,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,169.582,171.857,0.9867622500101828,-1.323774998981715,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,7541883
0.0,0.0,0.0,81.11111111111111,81.11111111111111,1.0,0.0,5.916666666666666,5.916666666666666,1.0,0.0,8.1,8.1,1.0,0.0,4.1,4.1,1.0,0.0,2.1,2.1,1.0,0.0,10,10,1.0,0.0,2.199948045347812,2.199948045347812,1.0,0.0,1.45,1.45,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,233.413,214.154,1.0899306106820326,8.993061068203263,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,3882805
0.0,0.0,0.0,80.0,80.0,1.0,0.0,4.533333333333333,4.533333333333333,1.0,0.0,6.8,6.8,1.0,0.0,2.7,2.7,1.0,0.0,2.6,2.6,1.0,0.0,13,13,1.0,0.0,1.9469273037877688,1.9469273037877688,1.0,0.0,2.125,2.125,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,253.952,212.081,1.1974292840942848,19.74292840942848,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,5939473
0.0,0.0,0.0,85.55555555555556,85.55555555555556,1.0,0.0,6.25,6.25,1.0,0.0,8.7,8.7,1.0,0.0,3.9,3.9,1.0,0.0,1.9,1.9,1.0,0.0,10,10,1.0,0.0,2.270979727164499,2.270979727164499,1.0,0.0,1.7714285714285716,1.7714285714285716,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,165.941,235.617,0.7042827979305398,-29.57172020694601,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,1721617
0.0,0.0,0.0,88.8888888888889,88.8888888888889,1.0,0.0,7.333333333333334,7.333333333333334,1.0,0.0,8.0,8.0,1.0,0.0,6.7,6.7,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.31941752688212,2.31941752688212,1.0,0.0,3.0,3.0,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,223.997,213.846,1.0474687391861432,4.746873918614335,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9751763
0.0,0.0,0.0,90.0,90.0,1.0,0.0,6.5,6.5,1.0,0.0,8.1,8.1,1.0,0.0,5.4,5.4,1.0,0.0,1.9,1.9,1.0,0.0,10,10,1.0,0.0,2.0453806541483046,2.0453806541483046,1.0,0.0,1.7200000000000002,1.7200000000000002,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,236.757,105.452,2.245163676364602,124.51636763646019,0,0,0.0,0.0,4,4,1.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9207750
0.0,0.0,0.0,93.33333333333333,93.33333333333333,1.0,0.0,7.0,7.0,1.0,0.0,8.0,8.0,1.0,0.0,6.0,6.0,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.133139494414837,2.133139494414837,1.0,0.0,1.380952380952381,1.380952380952381,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,118.398,178.27,0.6641498850058899,-33.58501149941101,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,7134190
0.0,0.0,0.0,91.11111111111111,91.11111111111111,1.0,0.0,7.333333333333333,7.333333333333333,1.0,0.0,9.3,9.3,1.0,0.0,5.6,5.6,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.2536541850968224,2.2536541850968224,1.0,0.0,1.6857142857142857,1.6857142857142857,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,206.442,209.194,0.9868447469812711,-1.3155253018728936,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,9932205
0.0,0.0,0.0,93.33333333333333,93.33333333333333,1.0,0.0,9.0,9.0,1.0,0.0,9.2,9.2,1.0,0.0,8.8,8.8,1.0,0.0,1.2,1.2,1.0,0.0,10,10,1.0,0.0,2.335872223520745,2.335872223520745,1.0,0.0,2.9444444444444446,2.9444444444444446,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,206.037,230.459,0.8940288728146872,-10.597112718531278,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,8956881
0.0,0.0,0.0,83.33333333333333,83.33333333333333,1.0,0.0,5.75,5.75,1.0,0.0,8.7,8.7,1.0,0.0,3.8,3.8,1.0,0.0,2.2,2.2,1.0,0.0,10,10,1.0,0.0,2.063274884019565,2.063274884019565,1.0,0.0,2.68,2.68,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,202.58,169.774,1.193233357286746,19.3233357286746,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,5512382
0.0,0.0,0.0,97.77777777777777,97.77777777777777,1.0,0.0,9.0,9.0,1.0,0.0,9.0,9.0,1.0,0.0,9.0,9.0,1.0,0.0,1.2,1.2,1.0,0.0,10,10,1.0,0.0,2.373263308283144,2.373263308283144,1.0,0.0,1.925714285714286,1.925714285714286,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,193.613,171.683,1.1277354193484503,12.77354193484504,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,1529187
0.0,0.0,0.0,80.0,80.0,1.0,0.0,5.416666666666666,5.416666666666666,1.0,0.0,7.7,7.7,1.0,0.0,3.4,3.4,1.0,0.0,2.2,2.2,1.0,0.0,10,10,1.0,0.0,2.1711633684918943,2.1711633684918943,1.0,0.0,2.89,2.89,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,230.954,235.999,0.9786227907745373,-2.1377209225462765,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,6228924
0.0,0.0,0.0,93.33333333333333,93.33333333333333,1.0,0.0,7.0,7.0,1.0,0.0,8.8,8.8,1.0,0.0,5.2,5.2,1.0,0.0,1.6,1.6,1.0,0.0,10,10,1.0,0.0,2.363997840493336,2.363997840493336,1.0,0.0,1.6666666666666665,1.6666666666666665,1.0,0.0,10,10,0,40,30,30,0,0,0,0,0,0,211.017,269.296,0.783587576495752,-21.64124235042481,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,90,90,1.0,0.0,10,1,0,0,2818811
