and,began,winding,up,1
struggled,with,the,pencil,1
and,set,it,up,1
face,as,the,king,1
your,faults,number,one,1
fiddlestick,said,the,king,1
a,face,as,the,1
it,to,imitate,however,1
said,afterwards,that,she,1
are,something,like,our,1
time,sometimes,to,the,1
been,for,that,nasty,1
nice,and,soft,it,1
and,lay,perfectly,still,1
out,of,breath,mind,1
to,the,table,at,1
punish,it,she,held,1
i,were,invisible,here,1
old,room,thought,alice,1
there,now,i,think,1
and,it,wants,plenty,1
the,passage,in,looking,1
boys,getting,in,sticks,1
hold,up,one,in,1
would,they,do,at,1
begun,with,lets,pretend,1
talking,to,herself,and,1
memorandum,book,out,of,1
a,hungry,hyaena,and,1
kitten,wouldnt,fold,its,1
watching,the,boys,getting,1
why,its,turning,into,1
as,i,had,put,1
got,any,whiskers,the,1
liked,being,very,exact,1
so,gently,and,then,1
do,nothing,but,hug,1
you,say,pretending,that,1
you,come,up,the,1
you,milk,in,there,1
see,if,she,could,1
the,leaves,are,getting,1
words,go,the,wrong,1
all,my,punishments,she,1
queen,were,talking,together,1
she,went,on,talking,1
open,and,its,very,1
and,the,white,queen,1
has,got,all,soft,1
the,mischief,the,way,1
to,which,the,queen,1
red,queen,off,the,1
face,washed,by,the,1
it,and,when,i,1
forget,you,will,though,1
a,way,of,getting,1
the,room,you,can,1
queen,gasped,and,sat,1
flat,on,his,back,1
she,got,back,with,1
all,your,punishments,for,1
from,the,old,room,1
something,like,our,books,1
door,of,our,drawing,1
arms,youd,look,exactly,1
his,hair,and,set,1
holding,up,one,finger,1
moment,with,a,little,1
been,up,in,the,1
summer,kitty,they,dress,1
cried,alice,catching,up,1
it,she,held,it,1
do,with,it,it,1
breath,a,little,she,1
on,the,table,by,1
on,the,wall,next,1
in,that,room,too,1
it,up,and,down,1
of,his,pocket,and,1
of,the,white,pawns,1
at,last,he,panted,1
to,foot,alice,was,1
at,last,she,said,1
cold,to,the,very,1
the,king,took,an,1
kitty,they,dress,themselves,1
fire,as,if,he,1
let,him,drop,upon,1
frightened,whisper,so,low,1
purr,no,doubt,feeling,1
by,the,fall,he,1
till,the,summer,comes,1
looking,up,anxiously,into,1
your,eye,well,thats,1
yards,and,yards,of,1
a,fit,she,hastily,1
great,interest,as,the,1
moment,alice,was,through,1
looking,thats,three,faults,1
so,they,had,to,1
year,i,should,be,1
now,as,i,said,1
the,white,kitten,had,2
the,kitten,wouldnt,fold,1
a,minute,or,two,1
him,a,little,he,1
just,see,a,little,1
i,might,have,won,1
nice,it,would,be,1
books,to,the,glass,1
kitty,do,you,know,1
or,three,turns,of,1
thats,three,faults,kitty,1
uninteresting,but,that,all,1
piece,while,she,said,1
woods,look,sleepy,in,1
larger,and,rounder,and,1
rest,was,as,different,1
before,all,because,alice,1
began,looking,about,and,1
if,you,leave,the,1
pretend,that,youre,the,1
that,because,ive,held,1
quilt,and,perhaps,it,1
very,exact,had,argued,1
through,the,glass,thats,1
the,autumn,when,the,1
that,it,was,all,1
very,first,thing,she,1
im,saving,up,all,1
pieces,kitty,dear,lets,1
he,was,covered,with,1
says,go,to,sleep,1
it,when,i,get,1
all,but,the,bit,1
finger,im,going,to,1
first,she,held,the,1
the,saucer,of,milk,1
because,therell,be,no,1
all,my,ideas,about,1
if,we,could,only,1
of,them,yet,you,1
if,it,would,be,1
so,cold,and,it,1
and,youd,have,deserved,1
led,to,a,scramble,1
have,won,if,it,1
couldnt,because,there,were,1
nearly,sure,they,cant,1
like,a,bright,silvery,1
covered,with,ashes,she,1
right,to,be,a,1
a,sudden,thought,struck,1
through,she,was,up,1
she,was,up,on,1
hours,and,hours,getting,1
quite,common,and,uninteresting,1
me,away,from,the,1
laugh,so,that,i,1
scold,me,away,from,1
struggled,up,from,bar,1
a,thinner,pencil,i,1
into,it,there,now,1
it,kitty,i,heard,1
me,see,suppose,each,1
lily,was,nearly,screaming,1
looking,glass,that,it,1
pencil,i,cant,manage,1
and,then,they,hold,1
was,in,disgrace,really,1
beginning,with,her,favourite,1
the,cinders,but,in,1
see,through,the,glass,1
worsted,while,i,wasnt,1
was,talking,all,the,1
on,talking,more,to,1
was,too,strong,for,1
certain,that,the,white,1
to,be,a,little,1
you,got,to,say,1
him,over,among,the,1
i,should,have,to,1
but,before,she,put,1
one,blazing,away,as,1
gasped,and,sat,down,1
alice,had,been,reduced,1
kitten,had,been,having,2
like,to,live,in,1
they,couldnt,because,there,1
she,was,quite,pleased,1
the,things,go,the,1
how,would,you,like,2
once,well,i,shouldnt,1
poor,king,looked,puzzled,1
said,in,a,whisper,1
up,and,had,been,1
queens,and,her,sister,1
fault,for,keeping,your,1
looking,glass,house,im,1
rolled,down,upon,the,1
snow,against,the,window,1
just,as,if,some,1
the,kitten,was,speaking,1
you,know,you,can,1
only,see,the,back,1
lets,pretend,the,glass,1
her,breath,and,for,1
of,sticks,kitty,only,1
began,scrambling,wildly,up,1
as,the,king,made,1
glass,and,had,jumped,1
our,fire,smokes,and,1
up,it,wouldnt,have,1
the,chessmen,were,walking,1
taking,the,kitten,and,1
way,i,can,see,1
been,hurt,by,the,1
lets,pretend,that,youre,1
had,been,having,a,1
the,glass,has,got,1
i,heard,you,whats,1
nearly,screaming,herself,into,1
the,looking,glass,that,1
hardly,knew,how,she,1
great,arm,chair,half,1
her,paw,went,into,1
volcano,said,the,king,1
but,the,bit,behind,1
before,the,kitten,as,1
that,all,the,rest,1
you,ought,dinah,you,1
attend,kitty,and,not,1
dont,smile,my,dear,1
snowed,so,they,had,1
rubbing,his,nose,which,1
we,could,only,get,1
down,the,saucer,of,1
panes,kitty,how,nice,1
that,i,dont,intend,1
alice,catching,up,the,1
gauze,so,that,we,1
as,if,some,one,1
strong,for,him,and,1
there,were,only,two,1
the,floor,and,yards,1
journey,through,the,air,1
see,suppose,each,punishment,1
up,snug,you,know,1
winding,and,now,and,1
got,the,red,queen,1
fire,oh,what,fun,1
alice,was,a,little,1
but,hug,the,little,1
table,at,that,rate,1
then,smoke,comes,up,1
on,the,table,behind,1
seen,in,all,her,1
knots,and,tangles,with,1
ball,of,worsted,alice,1
you,better,manners,you,1
and,sat,down,the,1
punishment,was,to,be,1
look,as,if,they,1
its,turning,into,a,1
up,in,a,corner,1
away,her,breath,and,1
her,sister,who,liked,1
for,the,last,quarter,1
all,the,ashes,will,1
a,little,out,of,1
could,do,nothing,but,1
i,dont,think,they,1
hyaena,and,youre,a,1
i,was,watching,the,1
clear,that,he,could,1
corner,of,the,great,1
the,king,looking,up,1
then,the,books,are,1
your,arms,youd,look,1
panted,out,my,dear,1
winter,you,never,can,1
keeping,your,eyes,open,1
went,on,getting,larger,1
i,but,the,king,1
kissing,the,window,all,1
middle,oh,you,wicked,1
kitty,sat,very,demurely,1
you,ought,she,added,1
as,i,said,she,1
was,lying,quite,still,1
ashes,she,said,afterwards,1
worsted,to,clap,her,1
leave,off,never,mind,1
in,a,corner,of,1
well,considering,so,you,1
much,astonished,to,cry,1
being,dusted,he,was,1
it,a,little,kiss,1
with,a,little,oh,1
and,youre,a,bone,1
know,it,may,be,1
see,what,would,happen,1
in,another,moment,alice,1
so,while,alice,was,1
up,in,that,room,1
sat,up,and,folded,1
to,a,scramble,in,1
turned,cold,to,the,1
she,didnt,get,on,1
them,do,you,hear,1
he,thought,that,was,1
same,as,our,drawing,1
had,recovered,and,he,1
assure,you,my,dear,1
his,pocket,and,began,1
again,and,there,it,1
me,up,panted,the,1
had,left,behind,so,1
queen,replied,you,havent,1
disgrace,really,dinah,ought,1
white,kitten,had,had,1
sitting,sulkily,among,the,1
one,in,the,other,1
her,nor,see,her,1
