certain,that,1
on,getting,1
got,the,2
you,pulled,1
brown,kitty,1
a,bottle,1
youve,not,1
book,out,1
talking,to,1
time,sometimes,1
king,so,1
earlier,in,1
dont,get,1
whiskers,to,1
kitty,alice,2
question,it,1
to,melt,1
he,found,1
you,purred,1
table,at,1
im,asking,1
only,the,3
speaking,her,1
smoothed,his,1
him,the,1
you,cant,1
last,to,1
pretend,theres,1
so,angry,1
you,come,1
voice,of,1
the,very,3
writing,a,1
them,than,1
journey,through,1
of,them,3
up,alice,1
and,so,1
in,disgrace,1
know,she,1
me,then,1
queen,off,1
dear,and,1
principally,alice,1
see,me,2
at,me,1
was,true,1
the,autumn,1
way,over,1
the,fire,3
be,glad,1
really,dinah,1
game,of,1
excuses,but,1
my,dear,4
gently,and,2
that,bit,1
grand,game,1
morrow,here,1
ill,put,1
behind,alice,1
in,it,1
are,something,1
to,herself,4
just,as,3
different,on,1
tidy,enough,1
this,morning,1
pretend,she,1
shook,so,1
nearly,let,1
red,king,1
the,bonfire,2
the,king,10
to,a,1
and,grinned,1
oh,you,1
flat,on,1
can,get,1
been,finished,1
more,to,1
it,hadnt,1
put,her,1
very,fast,1
held,up,1
and,he,1
of,mist,1
arms,properly,1
and,if,1
rolled,down,1
replied,you,1
get,blown,1
up,all,2
thirsty,were,1
ashes,from,1
you,through,1
unwound,again,1
moment,with,1
the,side,2
and,then,6
i,wasnt,1
rubbed,its,1
sticks,for,1
but,that,2
never,mind,1
that,much,1
house,one,1
it,seriously,1
fireplace,and,1
but,listen,1
worsted,alice,1
and,putting,1
dear,lets,1
rolling,it,1
precious,lily,1
wouldnt,fold,1
laughing,that,1
to,help,1
king,immediately,1
i,can,2
she,scrambled,1
is,the,1
couldnt,hear,1
youd,been,1
pretend,the,1
sulkily,among,1
fold,its,1
alice,catching,1
lifted,the,1
little,he,1
please,dont,1
wants,plenty,1
just,see,1
now,if,1
was,speaking,1
more,excuses,1
last,he,1
hand,shook,1
whisper,for,1
for,fear,1
cried,alice,2
away,her,1
she,might,1
upon,a,1
her,so,1
in,fact,1
said,she,1
from,the,2
settled,again,1
thats,your,1
that,we,1
only,see,1
as,different,1
her,life,1
queen,the,1
with,great,2
know,unless,1
ear,nurse,1
fear,of,1
i,want,1
king,looked,1
on,with,1
hear,her,2
fault,for,1
surprise,she,1
she,took,1
king,who,1
taken,away,1
guessed,if,1
won,if,1
there,it,1
thought,alice,1
you,sat,1
she,rushed,1
window,and,1
here,and,1
hardly,hold,1
i,dont,2
over,among,1
turned,cold,1
real,one,1
hours,and,1
hard,at,1
bar,to,1
way,of,1
for,the,3
shut,them,1
do,at,1
she,hardly,1
ill,tell,1
to,be,4
and,uninteresting,1
black,kitten,1
been,punished,1
noisy,little,1
said,the,3
and,being,1
can,hardly,1
took,hold,1
you,couldnt,1
sister,only,1
hurt,by,1
eyes,open,1
interest,as,1
in,time,1
the,chimney,2
out,quite,1
closer,down,1
king,rubbing,1
if,youd,2
was,the,2
they,can,1
him,over,1
a,model,1
how,sulky,1
one,thing,1
hand,and,1
fireplace,oh,1
this,one,1
nasty,knight,1
